Sentence,Word,Tag
1124,is,O
1124,working,O
1124,at,O
1124,HCL,ORG
1124,Technologies,ORG
1124,in,O
1124,Kerala,STA
1124,in,O
1124,Kochi,CIT
1124,near,O
1124,Anna,STR
1124,Salai,STR
1125,Vikram,PER
1125,is,O
1125,working,O
1125,at,O
1125,Tech,ORG
1125,Mahindra,ORG
1125,in,O
1125,Andhra,STA
1125,Pradesh,STA
1125,in,O
1125,Hyderabad,CIT
1125,near,O
1125,Link,STR
1125,Road,STR
1126,Neha,PER
1126,is,O
1126,working,O
1126,at,O
1126,Infosys,ORG
1126,in,O
1126,Tamil,STA
1126,Nadu,STA
1126,in,O
1126,Chennai,CIT
1126,near,O
1126,MG,STR
1126,Road,STR
1127,Arjun,PER
1127,is,O
1127,working,O
1127,at,O
1127,Tata,ORG
1127,Consultancy,ORG
1127,Services,ORG
1127,in,O
1127,Maharashtra,STA
1127,in,O
1127,Mumbai,CIT
1127,near,O
1127,Brigade,STR
1127,Road,STR
1128,Kavita,PER
1128,is,O
1128,working,O
1128,at,O
1128,Wipro,ORG
1128,in,O
1128,Karnataka,STA
1128,in,O
1128,Bangalore,CIT
1128,near,O
1128,Park,STR
1128,Street,STR
1129,Amit,PER
1129,is,O
1129,working,O
1129,at,O
1129,HCL,ORG
1129,Technologies,ORG
1129,in,O
1129,Kerala,STA
1129,in,O
1129,Kochi,CIT
1129,near,O
1129,Anna,STR
1129,Salai,STR
1130,Priya,PER
1130,is,O
1130,working,O
1130,at,O
1130,Tech,ORG
1130,Mahindra,ORG
1130,in,O
1130,Andhra,STA
1130,Pradesh,STA
1130,in,O
1130,Hyderabad,CIT
1130,near,O
1130,Link,STR
1130,Road,STR
1131,Ravi,PER
1131,is,O
1131,working,O
1131,at,O
1131,Infosys,ORG
1131,in,O
1131,Tamil,STA
1131,Nadu,STA
1131,in,O
1131,Chennai,CIT
1131,near,O
1131,MG,STR
1131,Road,STR
1132,Sneha,PER
1132,is,O
1132,working,O
1132,at,O
1132,Tata,ORG
1132,Consultancy,ORG
1132,Services,ORG
1132,in,O
1132,Maharashtra,STA
1132,in,O
1132,Mumbai,CIT
1132,near,O
1132,Brigade,STR
1132,Road,STR
1133,Vikram,PER
1133,is,O
1133,working,O
1133,at,O
1133,Wipro,ORG
1133,in,O
1133,Karnataka,STA
1133,in,O
1133,Bangalore,CIT
1133,near,O
1133,Park,STR
1133,Street,STR
1134,Neha,PER
1134,is,O
1134,working,O
1134,at,O
1134,HCL,ORG
1134,Technologies,ORG
1134,in,O
1134,Kerala,STA
1134,in,O
1134,Kochi,CIT
1134,near,O
1134,Anna,STR
1134,Salai,STR
1135,Arjun,PER
1135,is,O
1135,working,O
1135,at,O
1135,Tech,ORG
1135,Mahindra,ORG
1135,in,O
1135,Andhra,STA
1135,Pradesh,STA
1135,in,O
1135,Hyderabad,CIT
1135,near,O
1135,Link,STR
1135,Road,STR
1136,Kavita,PER
1136,is,O
1136,working,O
1136,at,O
1136,Infosys,ORG
1136,in,O
1136,Tamil,STA
1136,Nadu,STA
1136,in,O
1136,Chennai,CIT
1136,near,O
1136,MG,STR
1136,Road,STR
1137,Amit,PER
1137,is,O
1137,working,O
1137,at,O
1137,Tata,ORG
1137,Consultancy,ORG
1137,Services,ORG
1137,in,O
1137,Maharashtra,STA
1137,in,O
1137,Mumbai,CIT
1137,near,O
1137,Brigade,STR
1137,Road,STR
1138,Priya,PER
1138,is,O
1138,working,O
1138,at,O
1138,Wipro,ORG
1138,in,O
1138,Karnataka,STA
1138,in,O
1138,Bangalore,CIT
1138,near,O
1138,Park,STR
1138,Street,STR
1139,Ravi,PER
1139,is,O
1139,working,O
1139,at,O
1139,HCL,ORG
1139,Technologies,ORG
1139,in,O
1139,Kerala,STA
1139,in,O
1139,Kochi,CIT
1139,near,O
1139,Anna,STR
1139,Salai,STR
1140,Sneha,PER
1140,is,O
1140,working,O
1140,at,O
1140,Tech,ORG
1140,Mahindra,ORG
1140,in,O
1140,Andhra,STA
1140,Pradesh,STA
1140,in,O
1140,Hyderabad,CIT
1140,near,O
1140,Link,STR
1140,Road,STR
1141,Vikram,PER
1141,is,O
1141,working,O
1141,at,O
1141,Infosys,ORG
1141,in,O
1141,Tamil,STA
1141,Nadu,STA
1141,in,O
1141,Chennai,CIT
1141,near,O
1141,MG,STR
1141,Road,STR
1142,Neha,PER
1142,is,O
1142,working,O
1142,at,O
1142,Tata,ORG
1142,Consultancy,ORG
1142,Services,ORG
1142,in,O
1142,Maharashtra,STA
1142,in,O
1142,Mumbai,CIT
1142,near,O
1142,Brigade,STR
1142,Road,STR
1143,Arjun,PER
1143,is,O
1143,working,O
1143,at,O
1143,Wipro,ORG
1143,in,O
1143,Karnataka,STA
1143,in,O
1143,Bangalore,CIT
1143,near,O
1143,Park,STR
1143,Street,STR
1144,Kavita,PER
1144,is,O
1144,working,O
1144,at,O
1144,HCL,ORG
1144,Technologies,ORG
1144,in,O
1144,Kerala,STA
1144,in,O
1144,Kochi,CIT
1144,near,O
1144,Anna,STR
1144,Salai,STR
1145,Amit,PER
1145,is,O
1145,working,O
1145,at,O
1145,Tech,ORG
1145,Mahindra,ORG
1145,in,O
1145,Andhra,STA
1145,Pradesh,STA
1145,in,O
1145,Hyderabad,CIT
1145,near,O
1145,Link,STR
1145,Road,STR
1146,Priya,PER
1146,is,O
1146,working,O
1146,at,O
1146,Infosys,ORG
1146,in,O
1146,Tamil,STA
1146,Nadu,STA
1146,in,O
1146,Chennai,CIT
1146,near,O
1146,MG,STR
1146,Road,STR
1147,Ravi,PER
1147,is,O
1147,working,O
1147,at,O
1147,Tata,ORG
1147,Consultancy,ORG
1147,Services,ORG
1147,in,O
1147,Maharashtra,STA
1147,in,O
1147,Mumbai,CIT
1147,near,O
1147,Brigade,STR
1147,Road,STR
1148,Sneha,PER
1148,is,O
1148,working,O
1148,at,O
1148,Wipro,ORG
1148,in,O
1148,Karnataka,STA
1148,in,O
1148,Bangalore,CIT
1148,near,O
1148,Park,STR
1148,Street,STR
1149,Vikram,PER
1149,is,O
1149,working,O
1149,at,O
1149,HCL,ORG
1149,Technologies,ORG
1149,in,O
1149,Kerala,STA
1149,in,O
1149,Kochi,CIT
1149,near,O
1149,Anna,STR
1149,Salai,STR
1150,Neha,PER
1150,is,O
1150,working,O
1150,at,O
1150,Tech,ORG
1150,Mahindra,ORG
1150,in,O
1150,Andhra,STA
1150,Pradesh,STA
1150,in,O
1150,Hyderabad,CIT
1150,near,O
1150,Link,STR
1150,Road,STR
1151,Arjun,PER
1151,is,O
1151,working,O
1151,at,O
1151,Infosys,ORG
1151,in,O
1151,Tamil,STA
1151,Nadu,STA
1151,in,O
1151,Chennai,CIT
1151,near,O
1151,MG,STR
1151,Road,STR
1152,Kavita,PER
1152,is,O
1152,working,O
1152,at,O
1152,Tata,ORG
1152,Consultancy,ORG
1152,Services,ORG
1152,in,O
1152,Maharashtra,STA
1152,in,O
1152,Mumbai,CIT
1152,near,O
1152,Brigade,STR
1152,Road,STR
1153,Amit,PER
1153,is,O
1153,working,O
1153,at,O
1153,Wipro,ORG
1153,in,O
1153,Karnataka,STA
1153,in,O
1153,Bangalore,CIT
1153,near,O
1153,Park,STR
1153,Street,STR
1154,Priya,PER
1154,is,O
1154,working,O
1154,at,O
1154,HCL,ORG
1154,Technologies,ORG
1154,in,O
1154,Kerala,STA
1154,in,O
1154,Kochi,CIT
1154,near,O
1154,Anna,STR
1154,Salai,STR
1155,Ravi,PER
1155,is,O
1155,working,O
1155,at,O
1155,Tech,ORG
1155,Mahindra,ORG
1155,in,O
1155,Andhra,STA
1155,Pradesh,STA
1155,in,O
1155,Hyderabad,CIT
1155,near,O
1155,Link,STR
1155,Road,STR
1156,Sneha,PER
1156,is,O
1156,working,O
1156,at,O
1156,Infosys,ORG
1156,in,O
1156,Tamil,STA
1156,Nadu,STA
1156,in,O
1156,Chennai,CIT
1156,near,O
1156,MG,STR
1156,Road,STR
1157,Vikram,PER
1157,is,O
1157,working,O
1157,at,O
1157,Tata,ORG
1157,Consultancy,ORG
1157,Services,ORG
1157,in,O
1157,Maharashtra,STA
1157,in,O
1157,Mumbai,CIT
1157,near,O
1157,Brigade,STR
1157,Road,STR
1158,Neha,PER
1158,is,O
1158,working,O
1158,at,O
1158,Wipro,ORG
1158,in,O
1158,Karnataka,STA
1158,in,O
1158,Bangalore,CIT
1158,near,O
1158,Park,STR
1158,Street,STR
1159,Arjun,PER
1159,is,O
1159,working,O
1159,at,O
1159,HCL,ORG
1159,Technologies,ORG
1159,in,O
1159,Kerala,STA
1159,in,O
1159,Kochi,CIT
1159,near,O
1159,Anna,STR
1159,Salai,STR
1160,Kavita,PER
1160,is,O
1160,working,O
1160,at,O
1160,Tech,ORG
1160,Mahindra,ORG
1160,in,O
1160,Andhra,STA
1160,Pradesh,STA
1160,in,O
1160,Hyderabad,CIT
1160,near,O
1160,Link,STR
1160,Road,STR
1161,Amit,PER
1161,is,O
1161,working,O
1161,at,O
1161,Infosys,ORG
1161,in,O
1161,Tamil,STA
1161,Nadu,STA
1161,in,O
1161,Chennai,CIT
1161,near,O
1161,MG,STR
1161,Road,STR
1162,Priya,PER
1162,is,O
1162,working,O
1162,at,O
1162,Tata,ORG
1162,Consultancy,ORG
1162,Services,ORG
1162,in,O
1162,Maharashtra,STA
1162,in,O
1162,Mumbai,CIT
1162,near,O
1162,Brigade,STR
1162,Road,STR
1163,Ravi,PER
1163,is,O
1163,working,O
1163,at,O
1163,Wipro,ORG
1163,in,O
1163,Karnataka,STA
1163,in,O
1163,Bangalore,CIT
1163,near,O
1163,Park,STR
1163,Street,STR
1164,Sneha,PER
1164,is,O
1164,working,O
1164,at,O
1164,HCL,ORG
1164,Technologies,ORG
1164,in,O
1164,Kerala,STA
1164,in,O
1164,Kochi,CIT
1164,near,O
1164,Anna,STR
1164,Salai,STR
1165,Vikram,PER
1165,is,O
1165,working,O
1165,at,O
1165,Tech,ORG
1165,Mahindra,ORG
1165,in,O
1165,Andhra,STA
1165,Pradesh,STA
1165,in,O
1165,Hyderabad,CIT
1165,near,O
1165,Link,STR
1165,Road,STR
1166,Neha,PER
1166,is,O
1166,working,O
1166,at,O
1166,Infosys,ORG
1166,in,O
1166,Tamil,STA
1166,Nadu,STA
1166,in,O
1166,Chennai,CIT
1166,near,O
1166,MG,STR
1166,Road,STR
1167,Arjun,PER
1167,is,O
1167,working,O
1167,at,O
1167,Tata,ORG
1167,Consultancy,ORG
1167,Services,ORG
1167,in,O
1167,Maharashtra,STA
1167,in,O
1167,Mumbai,CIT
1167,near,O
1167,Brigade,STR
1167,Road,STR
1168,Kavita,PER
1168,is,O
1168,working,O
1168,at,O
1168,Wipro,ORG
1168,in,O
1168,Karnataka,STA
1168,in,O
1168,Bangalore,CIT
1168,near,O
1168,Park,STR
1168,Street,STR
1169,Amit,PER
1169,is,O
1169,working,O
1169,at,O
1169,HCL,ORG
1169,Technologies,ORG
1169,in,O
1169,Kerala,STA
1169,in,O
1169,Kochi,CIT
1169,near,O
1169,Anna,STR
1169,Salai,STR
1170,Priya,PER
1170,is,O
1170,working,O
1170,at,O
1170,Tech,ORG
1170,Mahindra,ORG
1170,in,O
1170,Andhra,STA
1170,Pradesh,STA
1170,in,O
1170,Hyderabad,CIT
1170,near,O
1170,Link,STR
1170,Road,STR
1171,Ravi,PER
1171,is,O
1171,working,O
1171,at,O
1171,Infosys,ORG
1171,in,O
1171,Tamil,STA
1171,Nadu,STA
1171,in,O
1171,Chennai,CIT
1171,near,O
1171,MG,STR
1171,Road,STR
1172,Sneha,PER
1172,is,O
1172,working,O
1172,at,O
1172,Tata,ORG
1172,Consultancy,ORG
1172,Services,ORG
1172,in,O
1172,Maharashtra,STA
1172,in,O
1172,Mumbai,CIT
1172,near,O
1172,Brigade,STR
1172,Road,STR
1173,Vikram,PER
1173,is,O
1173,working,O
1173,at,O
1173,Wipro,ORG
1173,in,O
1173,Karnataka,STA
1173,in,O
1173,Bangalore,CIT
1173,near,O
1173,Park,STR
1173,Street,STR
1174,Neha,PER
1174,is,O
1174,working,O
1174,at,O
1174,HCL,ORG
1174,Technologies,ORG
1174,in,O
1174,Kerala,STA
1174,in,O
1174,Kochi,CIT
1174,near,O
1174,Anna,STR
1174,Salai,STR
1175,Arjun,PER
1175,is,O
1175,working,O
1175,at,O
1175,Tech,ORG
1175,Mahindra,ORG
1175,in,O
1175,Andhra,STA
1175,Pradesh,STA
1175,in,O
1175,Hyderabad,CIT
1175,near,O
1175,Link,STR
1175,Road,STR
1176,Kavita,PER
1176,is,O
1176,working,O
1176,at,O
1176,Infosys,ORG
1176,in,O
1176,Tamil,STA
1176,Nadu,STA
1176,in,O
1176,Chennai,CIT
1176,near,O
1176,MG,STR
1176,Road,STR
1177,Amit,PER
1177,is,O
1177,working,O
1177,at,O
1177,Tata,ORG
1177,Consultancy,ORG
1177,Services,ORG
1177,in,O
1177,Maharashtra,STA
1177,in,O
1177,Mumbai,CIT
1177,near,O
1177,Brigade,STR
1177,Road,STR
1178,Priya,PER
1178,is,O
1178,working,O
1178,at,O
1178,Wipro,ORG
1178,in,O
1178,Karnataka,STA
1178,in,O
1178,Bangalore,CIT
1178,near,O
1178,Park,STR
1178,Street,STR
1179,Ravi,PER
1179,is,O
1179,working,O
1179,at,O
1179,HCL,ORG
1179,Technologies,ORG
1179,in,O
1179,Kerala,STA
1179,in,O
1179,Kochi,CIT
1179,near,O
1179,Anna,STR
1179,Salai,STR
1180,Sneha,PER
1180,is,O
1180,working,O
1180,at,O
1180,Tech,ORG
1180,Mahindra,ORG
1180,in,O
1180,Andhra,STA
1180,Pradesh,STA
1180,in,O
1180,Hyderabad,CIT
1180,near,O
1180,Link,STR
1180,Road,STR
1181,Vikram,PER
1181,is,O
1181,working,O
1181,at,O
1181,Infosys,ORG
1181,in,O
1181,Tamil,STA
1181,Nadu,STA
1181,in,O
1181,Chennai,CIT
1181,near,O
1181,MG,STR
1181,Road,STR
1182,Neha,PER
1182,is,O
1182,working,O
1182,at,O
1182,Tata,ORG
1182,Consultancy,ORG
1182,Services,ORG
1182,in,O
1182,Maharashtra,STA
1182,in,O
1182,Mumbai,CIT
1182,near,O
1182,Brigade,STR
1182,Road,STR
1183,Arjun,PER
1183,is,O
1183,working,O
1183,at,O
1183,Wipro,ORG
1183,in,O
1183,Karnataka,STA
1183,in,O
1183,Bangalore,CIT
1183,near,O
1183,Park,STR
1183,Street,STR
1184,Kavita,PER
1184,is,O
1184,working,O
1184,at,O
1184,HCL,ORG
1184,Technologies,ORG
1184,in,O
1184,Kerala,STA
1184,in,O
1184,Kochi,CIT
1184,near,O
1184,Anna,STR
1184,Salai,STR
1185,Amit,PER
1185,is,O
1185,working,O
1185,at,O
1185,Tech,ORG
1185,Mahindra,ORG
1185,in,O
1185,Andhra,STA
1185,Pradesh,STA
1185,in,O
1185,Hyderabad,CIT
1185,near,O
1185,Link,STR
1185,Road,STR
1186,Priya,PER
1186,is,O
1186,working,O
1186,at,O
1186,Infosys,ORG
1186,in,O
1186,Tamil,STA
1186,Nadu,STA
1186,in,O
1186,Chennai,CIT
1186,near,O
1186,MG,STR
1186,Road,STR
1187,Ravi,PER
1187,is,O
1187,working,O
1187,at,O
1187,Tata,ORG
1187,Consultancy,ORG
1187,Services,ORG
1187,in,O
1187,Maharashtra,STA
1187,in,O
1187,Mumbai,CIT
1187,near,O
1187,Brigade,STR
1187,Road,STR
1188,Sneha,PER
1188,is,O
1188,working,O
1188,at,O
1188,Wipro,ORG
1188,in,O
1188,Karnataka,STA
1188,in,O
1188,Bangalore,CIT
1188,near,O
1188,Park,STR
1188,Street,STR
1189,Vikram,PER
1189,is,O
1189,working,O
1189,at,O
1189,HCL,ORG
1189,Technologies,ORG
1189,in,O
1189,Kerala,STA
1189,in,O
1189,Kochi,CIT
1189,near,O
1189,Anna,STR
1189,Salai,STR
1190,Neha,PER
1190,is,O
1190,working,O
1190,at,O
1190,Tech,ORG
1190,Mahindra,ORG
1190,in,O
1190,Andhra,STA
1190,Pradesh,STA
1190,in,O
1190,Hyderabad,CIT
1190,near,O
1190,Link,STR
1190,Road,STR
1191,Arjun,PER
1191,is,O
1191,working,O
1191,at,O
1191,Infosys,ORG
1191,in,O
1191,Tamil,STA
1191,Nadu,STA
1191,in,O
1191,Chennai,CIT
1191,near,O
1191,MG,STR
1191,Road,STR
1192,Kavita,PER
1192,is,O
1192,working,O
1192,at,O
1192,Tata,ORG
1192,Consultancy,ORG
1192,Services,ORG
1192,in,O
1192,Maharashtra,STA
1192,in,O
1192,Mumbai,CIT
1192,near,O
1192,Brigade,STR
1192,Road,STR
1193,Amit,PER
1193,is,O
1193,working,O
1193,at,O
1193,Wipro,ORG
1193,in,O
1193,Karnataka,STA
1193,in,O
1193,Bangalore,CIT
1193,near,O
1193,Park,STR
1193,Street,STR
1194,Priya,PER
1194,is,O
1194,working,O
1194,at,O
1194,HCL,ORG
1194,Technologies,ORG
1194,in,O
1194,Kerala,STA
1194,in,O
1194,Kochi,CIT
1194,near,O
1194,Anna,STR
1194,Salai,STR
1195,Ravi,PER
1195,is,O
1195,working,O
1195,at,O
1195,Tech,ORG
1195,Mahindra,ORG
1195,in,O
1195,Andhra,STA
1195,Pradesh,STA
1195,in,O
1195,Hyderabad,CIT
1195,near,O
1195,Link,STR
1195,Road,STR
1196,Sneha,PER
1196,is,O
1196,working,O
1196,at,O
1196,Infosys,ORG
1196,in,O
1196,Tamil,STA
1196,Nadu,STA
1196,in,O
1196,Chennai,CIT
1196,near,O
1196,MG,STR
1196,Road,STR
1197,Vikram,PER
1197,is,O
1197,working,O
1197,at,O
1197,Tata,ORG
1197,Consultancy,ORG
1197,Services,ORG
1197,in,O
1197,Maharashtra,STA
1197,in,O
1197,Mumbai,CIT
1197,near,O
1197,Brigade,STR
1197,Road,STR
1198,Neha,PER
1198,is,O
1198,working,O
1198,at,O
1198,Wipro,ORG
1198,in,O
1198,Karnataka,STA
1198,in,O
1198,Bangalore,CIT
1198,near,O
1198,Park,STR
1198,Street,STR
1199,Arjun,PER
1199,is,O
1199,working,O
1199,at,O
1199,HCL,ORG
1199,Technologies,ORG
1199,in,O
1199,Kerala,STA
1199,in,O
1199,Kochi,CIT
1199,near,O
1199,Anna,STR
1199,Salai,STR
1200,Kavita,PER
1200,is,O
1200,working,O
1200,at,O
1200,Tech,ORG
1200,Mahindra,ORG
1200,in,O
1200,Andhra,STA
1200,Pradesh,STA
1200,in,O
1200,Hyderabad,CIT
1200,near,O
1200,Link,STR
1200,Road,STR
1201,Amit,PER
1201,is,O
1201,working,O
1201,at,O
1201,Infosys,ORG
1201,in,O
1201,Tamil,STA
1201,Nadu,STA
1201,in,O
1201,Chennai,CIT
1201,near,O
1201,MG,STR
1201,Road,STR
1202,Priya,PER
1202,is,O
1202,working,O
1202,at,O
1202,Tata,ORG
1202,Consultancy,ORG
1202,Services,ORG
1202,in,O
1202,Maharashtra,STA
1202,in,O
1202,Mumbai,CIT
1202,near,O
1202,Brigade,STR
1202,Road,STR
1203,Ravi,PER
1203,is,O
1203,working,O
1203,at,O
1203,Wipro,ORG
1203,in,O
1203,Karnataka,STA
1203,in,O
1203,Bangalore,CIT
1203,near,O
1203,Park,STR
1203,Street,STR
1204,Sneha,PER
1204,is,O
1204,working,O
1204,at,O
1204,HCL,ORG
1204,Technologies,ORG
1204,in,O
1204,Kerala,STA
1204,in,O
1204,Kochi,CIT
1204,near,O
1204,Anna,STR
1204,Salai,STR
1205,Vikram,PER
1205,is,O
1205,working,O
1205,at,O
1205,Tech,ORG
1205,Mahindra,ORG
1205,in,O
1205,Andhra,STA
1205,Pradesh,STA
1205,in,O
1205,Hyderabad,CIT
1205,near,O
1205,Link,STR
1205,Road,STR
1206,Neha,PER
1206,is,O
1206,working,O
1206,at,O
1206,Infosys,ORG
1206,in,O
1206,Tamil,STA
1206,Nadu,STA
1206,in,O
1206,Chennai,CIT
1206,near,O
1206,MG,STR
1206,Road,STR
1207,Arjun,PER
1207,is,O
1207,working,O
1207,at,O
1207,Tata,ORG
1207,Consultancy,ORG
1207,Services,ORG
1207,in,O
1207,Maharashtra,STA
1207,in,O
1207,Mumbai,CIT
1207,near,O
1207,Brigade,STR
1207,Road,STR
1208,Kavita,PER
1208,is,O
1208,working,O
1208,at,O
1208,Wipro,ORG
1208,in,O
1208,Karnataka,STA
1208,in,O
1208,Bangalore,CIT
1208,near,O
1208,Park,STR
1208,Street,STR
1209,Amit,PER
1209,is,O
1209,working,O
1209,at,O
1209,HCL,ORG
1209,Technologies,ORG
1209,in,O
1209,Kerala,STA
1209,in,O
1209,Kochi,CIT
1209,near,O
1209,Anna,STR
1209,Salai,STR
1210,Priya,PER
1210,is,O
1210,working,O
1210,at,O
1210,Tech,ORG
1210,Mahindra,ORG
1210,in,O
1210,Andhra,STA
1210,Pradesh,STA
1210,in,O
1210,Hyderabad,CIT
1210,near,O
1210,Link,STR
1210,Road,STR
1211,Ravi,PER
1211,is,O
1211,working,O
1211,at,O
1211,Infosys,ORG
1211,in,O
1211,Tamil,STA
1211,Nadu,STA
1211,in,O
1211,Chennai,CIT
1211,near,O
1211,MG,STR
1211,Road,STR
1212,Sneha,PER
1212,is,O
1212,working,O
1212,at,O
1212,Tata,ORG
1212,Consultancy,ORG
1212,Services,ORG
1212,in,O
1212,Maharashtra,STA
1212,in,O
1212,Mumbai,CIT
1212,near,O
1212,Brigade,STR
1212,Road,STR
1213,Vikram,PER
1213,is,O
1213,working,O
1213,at,O
1213,Wipro,ORG
1213,in,O
1213,Karnataka,STA
1213,in,O
1213,Bangalore,CIT
1213,near,O
1213,Park,STR
1213,Street,STR
1214,Neha,PER
1214,is,O
1214,working,O
1214,at,O
1214,HCL,ORG
1214,Technologies,ORG
1214,in,O
1214,Kerala,STA
1214,in,O
1214,Kochi,CIT
1214,near,O
1214,Anna,STR
1214,Salai,STR
1215,Arjun,PER
1215,is,O
1215,working,O
1215,at,O
1215,Tech,ORG
1215,Mahindra,ORG
1215,in,O
1215,Andhra,STA
1215,Pradesh,STA
1215,in,O
1215,Hyderabad,CIT
1215,near,O
1215,Link,STR
1215,Road,STR
1216,Kavita,PER
1216,is,O
1216,working,O
1216,at,O
1216,Infosys,ORG
1216,in,O
1216,Tamil,STA
1216,Nadu,STA
1216,in,O
1216,Chennai,CIT
1216,near,O
1216,MG,STR
1216,Road,STR
1217,Amit,PER
1217,is,O
1217,working,O
1217,at,O
1217,Tata,ORG
1217,Consultancy,ORG
1217,Services,ORG
1217,in,O
1217,Maharashtra,STA
1217,in,O
1217,Mumbai,CIT
1217,near,O
1217,Brigade,STR
1217,Road,STR
1218,Priya,PER
1218,is,O
1218,working,O
1218,at,O
1218,Wipro,ORG
1218,in,O
1218,Karnataka,STA
1218,in,O
1218,Bangalore,CIT
1218,near,O
1218,Park,STR
1218,Street,STR
1219,Ravi,PER
1219,is,O
1219,working,O
1219,at,O
1219,HCL,ORG
1219,Technologies,ORG
1219,in,O
1219,Kerala,STA
1219,in,O
1219,Kochi,CIT
1219,near,O
1219,Anna,STR
1219,Salai,STR
1220,Sneha,PER
1220,is,O
1220,working,O
1220,at,O
1220,Tech,ORG
1220,Mahindra,ORG
1220,in,O
1220,Andhra,STA
1220,Pradesh,STA
1220,in,O
1220,Hyderabad,CIT
1220,near,O
1220,Link,STR
1220,Road,STR
1221,Vikram,PER
1221,is,O
1221,working,O
1221,at,O
1221,Infosys,ORG
1221,in,O
1221,Tamil,STA
1221,Nadu,STA
1221,in,O
1221,Chennai,CIT
1221,near,O
1221,MG,STR
1221,Road,STR
1222,Neha,PER
1222,is,O
1222,working,O
1222,at,O
1222,Tata,ORG
1222,Consultancy,ORG
1222,Services,ORG
1222,in,O
1222,Maharashtra,STA
1222,in,O
1222,Mumbai,CIT
1222,near,O
1222,Brigade,STR
1222,Road,STR
1223,Arjun,PER
1223,is,O
1223,working,O
1223,at,O
1223,Wipro,ORG
1223,in,O
1223,Karnataka,STA
1223,in,O
1223,Bangalore,CIT
1223,near,O
1223,Park,STR
1223,Street,STR
1224,Kavita,PER
1224,is,O
1224,working,O
1224,at,O
1224,HCL,ORG
1224,Technologies,ORG
1224,in,O
1224,Kerala,STA
1224,in,O
1224,Kochi,CIT
1224,near,O
1224,Anna,STR
1224,Salai,STR
1225,Amit,PER
1225,is,O
1225,working,O
1225,at,O
1225,Tech,ORG
1225,Mahindra,ORG
1225,in,O
1225,Andhra,STA
1225,Pradesh,STA
1225,in,O
1225,Hyderabad,CIT
1225,near,O
1225,Link,STR
1225,Road,STR
1226,Priya,PER
1226,is,O
1226,working,O
1226,at,O
1226,Infosys,ORG
1226,in,O
1226,Tamil,STA
1226,Nadu,STA
1226,in,O
1226,Chennai,CIT
1226,near,O
1226,MG,STR
1226,Road,STR
1227,Ravi,PER
1227,is,O
1227,working,O
1227,at,O
1227,Tata,ORG
1227,Consultancy,ORG
1227,Services,ORG
1227,in,O
1227,Maharashtra,STA
1227,in,O
1227,Mumbai,CIT
1227,near,O
1227,Brigade,STR
1227,Road,STR
1228,Sneha,PER
1228,is,O
1228,working,O
1228,at,O
1228,Wipro,ORG
1228,in,O
1228,Karnataka,STA
1228,in,O
1228,Bangalore,CIT
1228,near,O
1228,Park,STR
1228,Street,STR
1229,Vikram,PER
1229,is,O
1229,working,O
1229,at,O
1229,HCL,ORG
1229,Technologies,ORG
1229,in,O
1229,Kerala,STA
1229,in,O
1229,Kochi,CIT
1229,near,O
1229,Anna,STR
1229,Salai,STR
1230,Neha,PER
1230,is,O
1230,working,O
1230,at,O
1230,Tech,ORG
1230,Mahindra,ORG
1230,in,O
1230,Andhra,STA
1230,Pradesh,STA
1230,in,O
1230,Hyderabad,CIT
1230,near,O
1230,Link,STR
1230,Road,STR
1231,Arjun,PER
1231,is,O
1231,working,O
1231,at,O
1231,Infosys,ORG
1231,in,O
1231,Tamil,STA
1231,Nadu,STA
1231,in,O
1231,Chennai,CIT
1231,near,O
1231,MG,STR
1231,Road,STR
1232,Kavita,PER
1232,is,O
1232,working,O
1232,at,O
1232,Tata,ORG
1232,Consultancy,ORG
1232,Services,ORG
1232,in,O
1232,Maharashtra,STA
1232,in,O
1232,Mumbai,CIT
1232,near,O
1232,Brigade,STR
1232,Road,STR
1233,Amit,PER
1233,is,O
1233,working,O
1233,at,O
1233,Wipro,ORG
1233,in,O
1233,Karnataka,STA
1233,in,O
1233,Bangalore,CIT
1233,near,O
1233,Park,STR
1233,Street,STR
1234,Priya,PER
1234,is,O
1234,working,O
1234,at,O
1234,HCL,ORG
1234,Technologies,ORG
1234,in,O
1234,Kerala,STA
1234,in,O
1234,Kochi,CIT
1234,near,O
1234,Anna,STR
1234,Salai,STR
1235,Ravi,PER
1235,is,O
1235,working,O
1235,at,O
1235,Tech,ORG
1235,Mahindra,ORG
1235,in,O
1235,Andhra,STA
1235,Pradesh,STA
1235,in,O
1235,Hyderabad,CIT
1235,near,O
1235,Link,STR
1235,Road,STR
1236,Sneha,PER
1236,is,O
1236,working,O
1236,at,O
1236,Infosys,ORG
1236,in,O
1236,Tamil,STA
1236,Nadu,STA
1236,in,O
1236,Chennai,CIT
1236,near,O
1236,MG,STR
1236,Road,STR
1237,Vikram,PER
1237,is,O
1237,working,O
1237,at,O
1237,Tata,ORG
1237,Consultancy,ORG
1237,Services,ORG
1237,in,O
1237,Maharashtra,STA
1237,in,O
1237,Mumbai,CIT
1237,near,O
1237,Brigade,STR
1237,Road,STR
1238,Neha,PER
1238,is,O
1238,working,O
1238,at,O
1238,Wipro,ORG
1238,in,O
1238,Karnataka,STA
1238,in,O
1238,Bangalore,CIT
1238,near,O
1238,Park,STR
1238,Street,STR
1239,Arjun,PER
1239,is,O
1239,working,O
1239,at,O
